Reaction	Pvalue	Padj	Reject	FC
T_ORNth__chlomem	5.105500188303281e-39	7.027449932063147e-39	True	-0.068757034529258
R01039__cytop	0.0	0.0	True	-0.33020495059830823
BMGR0399__er	1.3622408499108421e-14	1.629802591647486e-14	True	0.06621143746232798
R02412__chlo	0.0	0.0	True	0.04882747563705687
T_5HIUtx__permem	0.0	0.0	True	0.1805348262336086
BMGR0194__chlo	5.006509140421456e-48	7.225753297653131e-48	True	0.09420923347912315
R03815__mito	8.87644273177731e-296	1.8848657508859429e-295	True	0.15785216122636728
BMGR0057__chlo	4.8386157177326225e-115	8.328265568281135e-115	True	0.08539448046559564
DGDGS_182_164__chlo	6.82921793707121e-77	1.0759165355927282e-76	True	1.0
R04738__pero	1.946202357360278e-71	3.008967466014901e-71	True	0.08259713899960264
DGDGS_180_180__chlo	0.0005931599389177483	0.0006297719071972212	True	0.006513461264372951
BMGR5562__ermem	0.0	0.0	True	-0.08293490305886757
R00722__cytop	3.484338951641867e-229	6.94582145243477e-229	True	-0.19590311160741328
BMGR4809__ermem	1.225343373032172e-216	2.4179755593383772e-216	True	0.19425870219166305
T_FUMth__chlomem	0.0	0.0	True	0.21460877164033948
R01665__cytop	4.547968691838038e-16	5.486852391785193e-16	True	0.03385994975404735
T_FA161tx__permem	1e-323	2e-323	True	0.12152646623098924
BMGR0590__er	0.0	0.0	True	-0.9983236460321154
T_MEOHtm__mitmem	1.5292497441698822e-110	2.5929932115961737e-110	True	-0.12413576367064744
BMGR1116__er	0.0	0.0	True	0.5406684412895592
BMGR0445__chlo	0.0	0.0	True	0.2745495467489026
TR0000020tm__mitmem	7.41415798982196e-276	1.551470704067564e-275	True	0.021075147199504856
RXN_20411__er	8.730246691622906e-178	1.6467051518337e-177	True	0.05526044998192279
BMGR5609__lip	8.870610839579886e-10	1.0262741390123092e-09	True	0.0655489858332379
BMGR4830__ermem	0.0	0.0	True	-0.7128838815191714
R03172__mito	0.0	0.0	True	-0.9900798114938976
R00105__chlo	0.0	0.0	True	1.0
R01194__cytop	0.0	0.0	True	1.0
R02529__cytop	1.382559084687875e-07	1.5638126950460455e-07	True	0.09921125739845604
EX_C00011__dra	1e-323	2e-323	True	0.014847783544385955
T_PC162n6183__ermem	0.2369059200442076	0.24395244402142613	False	-1.0
R00177__cytop	4.962449430823474e-31	6.563007346857932e-31	True	0.051136106548224904
R00115__chlo	3.712630915102377e-11	4.3617034161533504e-11	True	-0.013536636143500331
TR2000079th__chlomem	1.6033408609680853e-78	2.5318344426949844e-78	True	0.14626226285743163
R00066__chlo	0.0	0.0	True	0.04710642749996842
R01843__chlo	0.0	0.0	True	-1.0
T_CDPtn__nucmem	0.0	0.0	True	1.0
T_COAtn__nucmem	0.03966362560959423	0.041090915167515236	True	0.0025338737557146617
BMGR1157__er	4.120700447082611e-171	7.729846174740014e-171	True	-0.9014598540145986
BMGR4829__chlomem	0.0	0.0	True	0.9305745429594706
EX_C00076__dra	2.37513863418661e-27	3.0874544508081645e-27	True	0.07898790391995217
NGAM_D1__chlo	4.397359107221616e-102	7.297801673696069e-102	True	0.0010278346872264128
STCHLbPSII__chlo	0.0	0.0	True	-0.3858340450289884
MGDGG_183_162n6__chlo	0.0	0.0	True	-1.0
RXN_17777__pero	7.190052228455816e-35	9.649064202564602e-35	True	0.06309010284267626
T_COAth__chlomem	6.108566498480964e-10	7.085211778348362e-10	True	-0.03775745382450535
T_RIBFLVth__chlomem	0.0	0.0	True	0.07869381348912259
R00582__chlo	6.893065230785126e-270	1.4347437904259756e-269	True	0.3107694340966601
BMGR0912__chlo	7.126224266500231e-292	1.5061996421080474e-291	True	-0.2459785011816727
R05071__mito	0.0	0.0	True	-0.5797635661255484
T_SLC25A17_NMN_COA__permem	4.572270819073383e-07	5.127167154639484e-07	True	0.020951413055040537
BMGR3238__cytop	0.0	0.0	True	0.6198843888002802
BMGR3279__lip	3.7020960494278336e-96	6.077570645369223e-96	True	0.1409066084107046
T_GLUtm__mitmem	4.64795726396826e-246	9.402487512539342e-246	True	-0.1035292066039166
R06194__eye	1.8129496475568914e-234	3.637870349279602e-234	True	0.0917345366497909
BMGR5907__cytop	0.15454104632436025	0.15937773819650275	False	-1.0
BMGR5745__er	1e-323	2e-323	True	-1.0
R06948__chlo	1.0	1.0	False	-0.00045415552303574723
T_MAL_Ltx__permem	1.6007928322391355e-260	3.274621089135405e-260	True	0.08549465619239284
R01791__chlo	0.0004994590527819355	0.0005315254900227991	True	0.012358965134382529
R00183__cytop	5.154301158415897e-218	1.0207830317355161e-217	True	-0.17918599177648348
R01655__chlo	1.4991634323247672e-61	2.2640596286075307e-61	True	-0.1405515934647078
R03067__cytop	2.09020979905735e-34	2.800942577374744e-34	True	-1.0
DGDGS_160_183__chlo	0.0	0.0	True	0.9991171805806637
T_PI4P183183tn__nucmem	1.1810680652684967e-157	2.1737692856725024e-157	True	0.18921321908632724
T_DNDPt47m__mitmem	3.9366602985332064e-68	6.0351826886145285e-68	True	-0.11049515887833526
BMGR6107__lip	0.0	0.0	True	-1.0
BMGR5449__er	0.0	0.0	True	-0.07862244665847766
R01969__cytop	1e-323	2e-323	True	-0.10256959888534603
PSIICSb__chlo	0.0	0.0	True	0.26927710767627605
BMGR5670__er	0.0	0.0	True	-0.37894923114754475
BMGR0954__er	4.343702056061783e-30	5.722555454397388e-30	True	0.9951807228915663
R01401__cytop	1.8526953315718356e-09	2.1335249397258822e-09	True	0.04131020631247832
BMGR1538__er	0.30504141099080584	0.31352433636221494	False	0.007021680077904745
R00549__chlo	0.0	0.0	True	0.059928233676514946
BMGR5975__nucl	3.0365914107216257e-06	3.339395861810875e-06	True	0.029325995856405624
T_G14LACtm__mitmem	0.0	0.0	True	0.050936293896221625
BMGR5990__cytop	1.0853712755898785e-38	1.492453714800562e-38	True	0.07253984283939204
R09543__mito	1.5292497441698822e-110	2.5929932115961737e-110	True	-0.12413576367064744
BMGR1283__er	3.01737087774665e-310	6.4674838171137e-310	True	0.3527055198042237
BMGR5766__er	0.0	0.0	True	-0.9997514513325706
R08921__chlo	1.5603938996324793e-25	1.9970413268576656e-25	True	0.05986871788169039
BMGR5709__er	6.089523363124891e-15	7.311170499625364e-15	True	1.0
ECOAI3Z3E10__pero	1e-323	2e-323	True	0.12152646623098924
R02035__cytop	3.129317847968963e-43	4.4253796867606585e-43	True	0.10202891119052918
R02094__nucl	2.6218417475918143e-06	2.8984386336554615e-06	True	-0.3459272078137613
T_4MOPth__chlomem	2.3011019840360224e-202	4.473002079842588e-202	True	-0.043687531254689646
R00658__cytop	0.0	0.0	True	-0.231039933214391
rxn05736__pero	7.879170109449722e-160	1.4521246798749994e-159	True	-0.10919063814622275
RXN_16020__er	0.0	0.0	True	-0.07118243742754381
TO0000021t__plas	9.311399438482841e-66	1.417966451238896e-65	True	0.08587185538539659
T_L_SERtx__permem	0.0	0.0	True	-0.4840187108837546
BMGR5973__nucl	1.800373298515946e-19	2.212048953926825e-19	True	0.06047065059735962
TO1100009t__plas	4.320172134761129e-208	8.463947556283445e-208	True	0.22243264210163585
T_PPItx__permem	1.3883874467714262e-32	1.8460085886824746e-32	True	0.047808159554465005
BMGR1273__er	1.2152955281334563e-80	1.9290964999680806e-80	True	0.9076923076923077
T_NADtn__nucmem	0.03966362560959423	0.041090915167515236	True	0.0025338737557146617
ETBCAROPSII__chlo	0.0	0.0	True	0.2581898488430041
R03038__cytop	0.0	0.0	True	0.04880289801216611
BMGR1147__er	1.4085372408673205e-123	2.490206434241837e-123	True	1.0
R12570__cytop	8.158116756732367e-13	9.680021401155325e-13	True	0.06255836118090842
T_DAG183181tr__ermem	1.0037291304350922e-105	1.6821073356249861e-105	True	0.35495660118775696
R01880__cytop	6.034420719313654e-54	8.911523038511254e-54	True	0.10607956233343062
BMGR0481__chlo	0.0	0.0	True	-0.36114506701042387
R00481__chlo	1e-323	2e-323	True	0.03832443266656808
RXN0_7187__chlo	3.267652992359178e-85	5.244736463675089e-85	True	-0.12718659118057213
BMGR5797__chlo	0.0	0.0	True	-0.3738416368474173
T_FA226tr__ermem	1.4059357954480916e-85	2.259244653672462e-85	True	-0.07312189668543334
e_DNA__cytop	0.0	0.0	True	0.04914594604081366
R00081__mito	1e-323	2e-323	True	-0.011317320047376437
BMGR0124__er	3.928849958509638e-148	7.163603091015907e-148	True	-0.10627177700348442
BMGR5894__cytop	0.0	0.0	True	-1.0
R08203__chlo	2.115112579468166e-25	2.703192946189455e-25	True	0.03578954460849128
T_NH4tr__ermem	0.0	0.0	True	0.23777027574580015
R05069__mito	0.0	0.0	True	-0.8334947390462233
BMGR2915__er	0.0	0.0	True	-0.08280478962669921
T_GLYtm__mitmem	0.0	0.0	True	-0.48394504618414463
BMGR0053__chlo	0.0	0.0	True	0.9495450753067431
BMGR0906__chlo	5.212747222795947e-60	7.833441568322481e-60	True	0.06761107533805552
T_NADPtr__ermem	0.0	0.0	True	-0.06213635186941844
BMGR0592__er	0.0	0.0	True	-0.8849192477102705
BMGR4810__ermem	0.0	0.0	True	1.0053656599112062
R04432__mito	0.0	0.0	True	-0.9973802348443562
BMGR5285__chlo	6.193205880747213e-20	7.629918055785418e-20	True	0.03662402973652577
R04035__chlo	0.0	0.0	True	0.048806903866153745
R01857__mito	6.056786908959101e-42	8.512493420351049e-42	True	0.09942173040590162
R04433__mito	1e-323	2e-323	True	-0.12281709581249481
BMGR0186__er	0.0	0.0	True	-0.9964730971128609
BMGR4724__ermem	0.9999963640632592	1.0	False	0.002077316714799637
R00662__cytop	1.4686464406742677e-99	2.4270380756762064e-99	True	0.1766376281987553
SQDGS_161_161__chlo	3.205460466221225e-100	5.306861001885624e-100	True	0.158081705150977
BMGR0403__er	1.1650796473826724e-89	1.8877327225068773e-89	True	0.16364874063989107
BMGR1311__er	0.0	0.0	True	-0.9983236460321154
TR2918400tm__mitmem	0.0	0.0	True	-1.1989885196721974
MGDGS_182_140__chlo	1e-323	2e-323	True	0.14795336144877197
R10659__chlo	4.912256105913357e-24	6.2343482365072076e-24	True	0.08340393087089126
R08186__cytop	3.490694867199954e-17	4.248798603378671e-17	True	-0.031187204103210214
T_CHOLtm__mitmem	1.4775840563363156e-72	2.292224840657869e-72	True	0.022712977846110823
BMGR1607__chlo	7.08331107914561e-25	9.02742581615249e-25	True	0.07071468979822733
BMGR5268__chlo	0.0	0.0	True	0.07338864071474159
R05634__chlo	4.94385703236124e-07	5.527984048858541e-07	True	0.015798071465221816
T_ABCFACOA180th__chlomem	5.697492326986149e-28	7.4309210845527495e-28	True	0.07976699283920072
BMGR1519__chlo	7.412500752300525e-11	8.671167475424267e-11	True	0.026161238654564847
R04741__pero	2.4018860347083887e-73	3.7495195804380385e-73	True	0.0666078615122658
BMGR0067__er	2.4018860347083887e-73	3.7495195804380385e-73	True	-0.06349935673589426
T_ACADPRtn__nucmem	0.03966362560959423	0.041090915167515236	True	0.0025338737557146617
RXN_17793__pero	1e-323	2e-323	True	0.12152646623098924
MGDGS_181_160__chlo	0.0	0.0	True	0.027353427462834205
BMGR3419__chlo	0.0	0.0	True	0.8503021748565718
R02485__cytop	6.4862013195122964e-37	8.825751546699568e-37	True	-0.05077467906153169
R12399__er	1.8121222112207562e-115	3.132840864531459e-115	True	0.04116949439697944
BMGR1614__chlo	1e-323	2e-323	True	-0.2360899196419489
R00746__cytop	6.943948370655988e-31	9.165877796208556e-31	True	0.019097343509001673
BMGR5279__mito	0.8721898676274492	0.8914197638120603	False	0.00427829275746147
BMGR0477__chlo	0.10740980185915357	0.11098066040226105	False	0.008791321782941725
R07850__chlo	0.0	0.0	True	-1.0
R00659__cytop	1.5365771542023889e-21	1.9007410749631542e-21	True	0.057650377716091404
R03443__chlo	3.3439489162438175e-38	4.591215002975322e-38	True	-0.06726661155243387
T_FA226COAtr__ermem	1.6429513608938094e-131	2.933075699767995e-131	True	-0.07288508628731336
BMGR5778__chlo	2.11750643807456e-66	3.229994483064094e-66	True	0.09190239164744429
T_PC181164__ermem	1.0	1.0	False	-0.00035326772646979983
T_RCCtv__vacmem	1.5603938996324793e-25	1.9970413268576656e-25	True	0.05986871788169039
R01286__chlo	0.0	0.0	True	0.04889651841220968
R00275__mito	1.4703336967629775e-103	2.4475731349036784e-103	True	-0.14519316956285985
R03650__cytop	0.0	0.0	True	0.04874777092177322
R10997__mito	0.0	0.0	True	-0.9563428712198098
R04237__chlo	2.1635324750410313e-56	3.2071877069036423e-56	True	0.060273009730770113
BMGR6090__mito	0.0007868401628807149	0.0008328203736372893	True	0.014571190674437963
R01059__cytop	1.454562851351161e-17	1.7752027659283466e-17	True	0.056779208178612844
R01280__cytop	5.1253656421910095e-101	8.500833857727357e-101	True	0.12068354943408512
T_PC183y183y__ermem	0.0	0.0	True	-1.0
BMGR6101__nucmem	0.0	0.0	True	0.4345458428246013
T_PI4P180180tn__nucmem	0.04462706511711022	0.046215457438582526	True	-0.01901187539010917
RXN_9644__cytop	0.0	0.0	True	0.3802105600684054
R01900__mito	0.0	0.0	True	0.24129772927132923
R01163__chlo	0.0	0.0	True	0.048806903866153745
R00704__mito	1.382559084687875e-07	1.5638126950460455e-07	True	0.09921125739845604
R04533__chlo	6.690695263910137e-05	7.221409450195037e-05	True	0.00012394259641274703
BMGR1546__er	0.0	0.0	True	0.503036727459141
T_7DPFLtr__ermem	0.000929977128997009	0.0009824207986893856	True	0.006426931905126232
MGDGS_181_161__chlo	0.0	0.0	True	-1.0
R07274__chlo	0.0	0.0	True	-0.3687915473100808
BMGR1520__chlo	0.0	0.0	True	-1.0
BMGR0445__mito	4.24728924053937e-05	4.6078286683360484e-05	True	0.017208814270723998
BMGR0170__chlo	5.0213660109169114e-74	7.870163919689258e-74	True	0.05015713677230714
BMGR3256__chlo	0.0	0.0	True	-0.9994158025412588
TI0000028th__chlomem	8.279354923713331e-29	1.0865660132608425e-28	True	-0.05227343025054132
BMGR0393__er	3.7020960494278336e-96	6.077570645369223e-96	True	0.1409066084107046
R00185__cytop	1.3741622529878584e-23	1.7247975043239065e-23	True	0.006942531133505099
BMGR5791__chlo	2.11750643807456e-66	3.229994483064094e-66	True	0.09190239164744429
RXN_17779__pero	7.190052228455816e-35	9.649064202564602e-35	True	0.06309010284267626
BMGR0011__er	0.011563080873013828	0.012107590424078414	True	0.6541786743515849
BMGR0138__er	1e-323	2e-323	True	-0.4459924602524177
TI2000026th__chlomem	0.0	0.0	True	0.8932789913237373
BMGR0034__chlo	0.0	0.0	True	0.2934809361255872
BMGR6116__mito	0.0	0.0	True	-0.30110225908545235
R04566__chlo	8.636450209468445e-05	9.28851408686441e-05	True	-0.005737218081668826
RXN_13295__er	0.0	0.0	True	-0.07655467149347056
BMGR5976__cytop	1.2825442697208656e-17	1.5659636507529318e-17	True	-0.008334071023269591
BMGR0190__er	8.472029028314653e-26	1.0898870833697355e-25	True	0.09349803481190347
R02556__cytop	1.5949366876132734e-276	3.3400856360048263e-276	True	0.26820716800020555
BMGR2207__er	1.3592680509184789e-11	1.600343572648317e-11	True	0.009811661215743731
R01818__cytop	0.0	0.0	True	0.04880957975742794
T_PPECOAtx__permem	0.0	0.0	True	-0.997948716151367
R03186__chlo	1.5179650222955672e-76	2.387368795847255e-76	True	0.10115140925680431
R12657__mito	2.0496858341156716e-195	3.9339584254781484e-195	True	0.05825134168157421
T_CO2__plas	1e-323	2e-323	True	0.014847783544385955
R01057__cytop	7.730076358088175e-94	1.26445926072794e-93	True	-0.039946816093935626
BMGR1021__er	0.0	0.0	True	-0.0774564482439328
R00722__chlo	5.91990024425133e-14	7.054870225719995e-14	True	0.06338749926520945
R02133__cytop	2.129097171413371e-23	2.6577274138820494e-23	True	0.10870362886928597
T_URATEtx__permem	0.0	0.0	True	0.1805348262336086
R03534__mito	5.420906080723826e-181	1.0303111974134583e-180	True	0.14240329335272986
BMGR0194__er	1.5674202481921242e-63	2.376327260978636e-63	True	0.14229886223543498
R00258__pero	0.0	0.0	True	-0.33094051653800743
BMGR5966__cytop	1.6494790145430137e-32	2.1910272485551932e-32	True	0.07391223649853672
R03013__chlo	0.0	0.0	True	0.048806903866153745
BMGR0048__chlo	0.0	0.0	True	0.33794419832217915
R01561__cytop	0.0	0.0	True	-0.6871235544515154
R01226__mito	8.801674492710776e-73	1.3732218903345108e-72	True	0.07508757518927439
R00405__mito	1.6531707581442144e-66	2.5259340913544283e-66	True	0.1363309514050005
RXN4FS_13__cytop	0.0	0.0	True	0.4744170934352421
BMGR5533__ermem	0.0	0.0	True	-0.08287685964866419
BMGR5998__cytop	7.712357268159945e-52	1.1316146528120948e-51	True	0.08426201276297443
T_VALt2m__mitmem	0.0	0.0	True	2.001470696955611
R09502__chlo	6.1525906018215764e-294	1.304444596587753e-293	True	0.23494358689377404
R04208__chlo	0.0	0.0	True	0.17214444126295825
R10709__chlo	1.544971873006107e-44	2.1950639338554298e-44	True	0.025965767579884454
R01968__cytop	1e-323	2e-323	True	-0.10256959888534603
BMGR5558__ermem	5.073491787801503e-103	8.435258382758122e-103	True	-0.12800239336695451
R05341__chlo	5.825301268734981e-50	8.501707027742887e-50	True	0.05467723585336303
T_PC181183a__ermem	5.77660747207657e-07	6.456486079333641e-07	True	-1.0
BMGR5741__er	0.0	0.0	True	-0.27987137788290956
RXN_13882__er	8.730246691622906e-178	1.6467051518337e-177	True	0.05526044998192279
BMGR5998__nucl	2.6646512061620694e-09	3.0608236240458882e-09	True	0.04652960557601017
BMGR5657__er	3.624778270499522e-294	7.691053971928777e-294	True	0.36802637776731045
BMGR1083__er	0.27321683386131995	0.28102596487804066	False	0.05692369802180041
R00889__cytop	3.7020960494278336e-96	6.077570645369223e-96	True	0.10141143260409304
BMGR5911__chlo	0.0	0.0	True	-0.5514767324592998
R06604__mito	4.579113268482681e-45	6.529653174817588e-45	True	0.08768889841867723
R03200__er	8.73300166062117e-90	1.4174931478812403e-89	True	0.029206693523396405
BMGR5656__er	0.0	0.0	True	0.37888991733426963
T_SLC25A17_NAD_COAtx__permem	0.01581175286855823	0.016505780189124717	True	0.004109179616226167
BMGR5968__cytop	5.063023320273575e-10	5.879986743502432e-10	True	0.03833053259233399
R02736__chlo	3.893159331143682e-123	6.869542432695464e-123	True	0.17465565715299644
R00516__cytop	2.429565882578034e-07	2.7300175385583084e-07	True	-0.005516335232561286
e_Biomass__cytop	0.0	0.0	True	0.04880444968941566
R10707__mito	0.0	0.0	True	0.21783318492134165
RXN_13294__er	0.0	0.0	True	-0.07662506266042288
R02732__cytop	3.734643016999497e-37	5.096930464817177e-37	True	0.09092869287285772
T_PC2183a__ermem	0.0	0.0	True	-0.9969861006690676
DM_C00076__vacu	2.37513863418661e-27	3.0874544508081645e-27	True	0.07898790391995217
BMGR0974__er	0.6518193537710155	0.6669382463762542	False	0.18909090909090923
R01993__chlo	0.0	0.0	True	-0.9264076869646316
R01752__cytop	9.379316706833986e-17	1.1380847911797228e-16	True	-0.02889341880079307
R09251__chlo	1.544971873006107e-44	2.1950639338554298e-44	True	0.025965767579884454
T_ARGCITRtm__mitmem	4.456300679483551e-27	5.765365354014907e-27	True	0.06846250174979744
BMGR0915__chlo	1.1437893276844604e-208	2.242483018793548e-208	True	0.20657121786231974
BMGR0611__mito	0.1111339652837609	0.11474193848663121	False	0.008739461237918982
T_PC181162n6__ermem	0.0	0.0	True	-1.0
BMGR4159__ermem	0.0	0.0	True	-0.06760749308524006
T_PI4P183y183ytn__nucmem	5.354798562521464e-21	6.608923316108396e-21	True	0.06732362385352103
R00734__mito	0.0	0.0	True	0.8885713603082932
R04534__chlo	3.2615360632130744e-05	3.542613634983224e-05	True	0.000354654363709093
TZ2900034t__plas	0.0	0.0	True	0.04713977998216963
BMGR5997__cytop	4.178088166110865e-09	4.78520566763535e-09	True	-0.0024109824540974483
R10711__chlo	6.310637768713752e-40	8.725780736821088e-40	True	-0.09662000682826895
BMGR3127__chlo	0.0	0.0	True	0.9305745429594706
R09087__cytop	9.362245542961714e-37	1.2726511709741693e-36	True	0.10266732198572957
BMGR5561__er	0.0	0.0	True	-0.08293490305886757
TR0000047th__chlomem	2.0513878668029795e-35	2.778873608571644e-35	True	-0.07389798482117789
BMGR5667__er	1.666735726454748e-55	2.4680683334346155e-55	True	-0.0406727994367548
R04956__mito	0.0	0.0	True	0.21783318492134165
BMGR1085__er	1.314232840988917e-08	1.5001781386079666e-08	True	-0.2207527975584944
R01381__cytop	1e-323	2e-323	True	-0.1451686303673406
R04960__chlo	3.2615360632130744e-05	3.542613634983224e-05	True	0.000354654363709093
BMGR5828__lip	0.0	0.0	True	-1.0
BMGR0389__er	0.0	0.0	True	-0.7536031589338599
RXN_7763__chlo	4.912256105913357e-24	6.2343482365072076e-24	True	0.08340393087089126
BMGR0478__chlo	0.9998939179661921	1.0	False	-0.0023607413732482136
R03778__pero	2.20482475830015e-266	4.544231886926082e-266	True	0.08619179357260034
R04440__mito	0.0	0.0	True	-0.5797635661255484
R07600__mito	0.0	0.0	True	-0.9804087379281519
R04463__chlo	0.0	0.0	True	0.17214444126295825
BMGR0057__er	4.490042623058523e-37	6.1187177748206585e-37	True	0.10180286033987364
BMGR0182__chlo	0.0	0.0	True	0.6513411961173154
RXN_16393__er	0.0	0.0	True	-0.9471975355703466
T_PC183a181__ermem	0.0	0.0	True	-1.0
R01214__mito	0.0	0.0	True	-2.001470696955611
R03662__cytop	0.0	0.0	True	0.04880723743204727
BMGR3602__er	0.0	0.0	True	-0.06760749308524006
BMGR4775__ermem	0.0	0.0	True	-0.3389177974749733
R01151__cytop	1.3585440525573562e-40	1.8899379367977464e-40	True	0.10543791640285793
BMGR1281__er	3.8147229939069957e-10	4.43214417516382e-10	True	-0.18451039721882442
T_METth__chlomem	0.0	0.0	True	-0.26255001443715703
T_PE181140__ermem	1.0767518959581666e-27	1.4010068674812491e-27	True	0.9974811083123426
PSICSa__chlo	5.741979323437544e-132	1.0264257156602407e-131	True	-0.0012568195606937219
BMGR5978__nucl	2.261927602555562e-06	2.5025776670669346e-06	True	0.016958370399319196
BMGR6000__cytop	6.19951662437857e-52	9.101276418505308e-52	True	0.1394595503378928
TI2000025th__chlomem	1.3043506617724268e-124	2.3119890213529408e-124	True	0.05576066010529308
BMGR5296__er	0.0	0.0	True	-0.05613725440318085
BMGR1047__er	0.060578846945709426	0.06268753174291157	False	0.09243697478991592
BMGR0183__er	0.0	0.0	True	-0.9485300851726349
RXN_20379__er	0.0	0.0	True	-0.0829998979857859
T_PPCOAtx__permem	0.0	0.0	True	-0.997948716151367
BMGR6038__cytop	0.0	0.0	True	1.0
BMGR1998__er	0.0	0.0	True	-0.3848516037592591
R02557__cytop	1.5949366876132734e-276	3.3400856360048263e-276	True	0.26820716800020555
BMGR0919__chlo	0.0	0.0	True	-0.7956035262206147
T_CDPCHOLtn__nucmem	1.4775840563363156e-72	2.292224840657869e-72	True	0.022712977846110823
R00717__pero	0.0	0.0	True	-0.48363533152778604
BMGR3313__lip	1.3207871875523273e-190	2.5278887039577437e-190	True	0.08007541590876992
T_H2Sth__chlomem	3.1212053084933055e-121	5.493241003043238e-121	True	-0.14524827954681646
T_PI160tr__ermem	2.8218888444962036e-06	3.110788387624795e-06	True	0.027455546621749666
R00935__mito	0.0	0.0	True	-0.9458633544525987
BMGR1518__chlo	0.0	0.0	True	-1.0
