Reaction	Pvalue	Padj	Reject	FC
T_FA141COAth__chlomem	0.0	0.0	True	-0.25009031059472286
R00206__chlo	0.0	0.0	True	0.8961815049828477
BMGR0108__er	0.0	0.0	True	1.0
R02736__cytop	0.0	0.0	True	1.0
T_AMPtm__mitmem	0.0	0.0	True	1.0
BMGR5762__er	7.389184193980713e-186	8.317329044052293e-186	True	-0.25393064828774503
BMGR0980__er	2.8831612633786395e-215	3.270789421458005e-215	True	0.8630824372759857
R00183__cytop	0.0	0.0	True	0.8968245818363205
RXN_14389__chlo	0.0	0.0	True	0.18820611738771018
T_ALLTTtm__mitmem	0.0	0.0	True	-0.987926618659585
BMGR5536__ermem	6.676541911715289e-304	7.776405491126322e-304	True	-0.07759141209851078
BMGR4809__ermem	0.0	0.0	True	0.9999987645626014
BMGR3837__ermem	0.0	0.0	True	0.9999781476657462
T_photon490the__chlomem	0.0	0.0	True	0.12509933423984998
R00479__pero	0.0	0.0	True	1.0
R00573__cytop	0.0	0.0	True	-1.0
R07481__er	0.0	0.0	True	0.2006142034548943
BMGR3419__chlo	0.0	0.0	True	-0.3890438159758215
BMGR0099__er	0.0	0.0	True	-0.9146119038784044
BMGR1141__er	7.643147484576831e-24	8.139547206053263e-24	True	-0.7471502590673575
BMGR5737__er	0.0	0.0	True	0.9997647025030693
BMGR4819__ermem	0.0	0.0	True	1.0
BMGR0074__er	0.0	0.0	True	1.0
BMGR0428__er	0.0016901574904271007	0.0017762018717579348	True	-1.0
BMGR3319__er	0.0	0.0	True	-0.2535845288997895
BMGR4814__ermem	0.0	0.0	True	0.9998838608884647
T_4MTOBtm__mitmem	0.0	0.0	True	0.4780438538649661
T_ASPth__chlomem	1e-323	1e-323	True	0.0627197327130078
TI2000026th__chlomem	0.0	0.0	True	0.8375068182135821
BMGR5904__cytop	0.0	0.0	True	-0.9870520189060215
R07675__cytop	0.0	0.0	True	0.18692565190507665
R01528__cytop	0.0	0.0	True	1.0
BMGR0159__chlo	0.0	0.0	True	-1.0
BMGR4780__ermem	0.0	0.0	True	1.0
TO0000021t__plas	0.0	0.0	True	0.8869868315338371
BMGR1519__chlo	9.379316706833986e-17	9.94723863587164e-17	True	-0.9967479674796749
BMGR5264__er	0.0	0.0	True	-0.2351278524966447
BMGR6089__mito	1.0	1.0	False	0.0
rxn05736__er	0.0	0.0	True	0.9837142405887667
BMGR5149__ermem	0.0	0.0	True	1.0
BMGR0122__er	0.0	0.0	True	0.3139439583564071
R00842__cytop	1.130183160984196e-178	1.2647548248767964e-178	True	-0.06472617426618213
R06962__chlo	3.9001610980553957e-175	4.3498178768471177e-175	True	0.15346585709991073
STCHLbPSII__chlo	0.0	0.0	True	0.8180695329740387
BMGR5619__er	0.0	0.0	True	0.9999460398254274
BMGR0423__er	0.0	0.0	True	1.0
T_RIBth__chlomem	0.0	0.0	True	-0.9901842646800738
RXN_19720__er	0.0	0.0	True	0.2006142034548943
BMGR5257__er	0.0	0.0	True	-0.2682490741786565
R01231__cytop	0.0	0.0	True	0.650051533302463
BMGR1562__chlo	0.0	0.0	True	-0.6397169204374866
TI3000010tv__vacmem	0.0	0.0	True	0.7822541308898961
T_4MOPth__chlomem	2.3134760150816066e-44	2.4959199938724564e-44	True	0.034377499708212744
R02722__chlo	0.0	0.0	True	0.3936753833694716
BMGR5755__er	0.0	0.0	True	0.9999586266076033
BMGR5289__er	0.0	0.0	True	-0.25309205083055786
BMGR0960__er	2.529410128391676e-140	2.8034497683804194e-140	True	0.9988839285714284
BMGR5805__chlo	0.0	0.0	True	0.9271264366701307
BMGR0613__chlo	0.0	0.0	True	0.18952257328721384
R00734__chlo	0.0	0.0	True	0.18390968488681225
BMGR3239__cytop	0.0	0.0	True	-0.9995508413087794
R01286__chlo	0.0	0.0	True	0.18901340995298752
R00894__chlo	0.0	0.0	True	0.18673512647793097
R08166__chlo	0.0	0.0	True	0.15579089300261267
T_NA1Ht__plas	0.0	0.0	True	0.18902060348952204
BMGR1470__ermem	0.0	0.0	True	-0.8980618824462381
R04745__pero	0.0	0.0	True	0.189045036406676
BMGR4796__ermem	0.0	0.0	True	-0.22780750537433406
RXN_17017__chlo	0.0	0.0	True	0.32842119364994304
BMGR5447__er	0.0	0.0	True	-0.24461074725370746
T_GLYCLTth__chlomem	0.0	0.0	True	0.7178015116064027
BMGR5674__er	0.0	0.0	True	0.9997997775588165
R00578__cytop	1.8907611080918637e-44	2.045596481941221e-44	True	-0.10593253198914311
R00497__chlo	0.0	0.0	True	0.18673512647793097
BMGR5276__chlo	0.0	0.0	True	-0.3890438159758215
BMGR1607__chlo	0.0	0.0	True	-0.3930381509328877
RXN_13442__er	0.0	0.0	True	-0.22780750537433406
T_DAG1829Z12Z180th__chlomem	0.0	0.0	True	1.0
BMGR1295__er	0.0	0.0	True	0.33104299389613423
BMGR0609__mito	1.0	1.0	False	1.0
R03845_hn646__chlo	3.2857076943856765e-47	3.5597732846390274e-47	True	-0.016437898177900825
R04591__chlo	0.0	0.0	True	-0.824036298233786
T_5MTAtr__ermem	0.0	0.0	True	0.18883384762390584
DGHSS_181_164__er	0.46757740082070737	0.4852059922340554	False	0.00596421471172963
BMGR0002__er	4.108794584496933e-136	4.547406931238347e-136	True	-0.16245712503897725
T_TYRth__chlomem	0.0	0.0	True	0.1891165987441205
FACOAL184__er	0.0	0.0	True	-0.22780750537433406
R04994__chlo	0.0	0.0	True	0.15579089300261267
e_Sterol__cytop	2.515338516330496e-117	2.7758771597881178e-117	True	0.06222710211168699
R00529__chlo	0.0	0.0	True	0.18902060348952204
R00217__chlo	0.0	0.0	True	1.0
BMGR0006__er	1e-323	1e-323	True	0.3130054644808744
BMGR1603__chlo	1e-323	1e-323	True	0.12887693999755587
R02425__mito	0.0	0.0	True	-0.987926618659585
R01863__cytop	0.0	0.0	True	-1.0
e_TAG__lip	0.0	0.0	True	-0.268333222664382
BMGR4765__ermem	0.0	0.0	True	1.0
T_PC183a183a__ermem	0.0	0.0	True	-0.9286821060513099
R00588__pero	1e-323	1e-323	True	-0.12318829140703008
R05725__chlo	0.0	0.0	True	0.8840818072872947
T_CDPCHOLtm__mitmem	0.0	0.0	True	0.8847566620642603
BMGR5694__er	0.0	0.0	True	0.9997077188502953
T_NDT1_NAD_UMP__chlomem	0.06525767706262187	0.06802333154588898	False	0.07079984691924991
MGDGS_160_182__chlo	9.379316706833986e-17	9.94723863587164e-17	True	-0.9967479674796749
T_L_SERtx__permem	0.0	0.0	True	-1.0
DGDGG_160_183__chlo	0.0	0.0	True	0.8732539541411626
R05000__mito	3.26e-321	3.81e-321	True	0.08435634105564832
TR2918366tm__mitmem	0.0	0.0	True	-0.9029518603017389
R02142__cytop	0.0	0.0	True	-0.9810274006355916
BMGR4776__ermem	2.5100616975477324e-183	2.8212263707974513e-183	True	1.0
RXN_20564__er	0.0	0.0	True	0.9960032408379867
R02340__chlo	0.0	0.0	True	0.10169780473149531
BMGR1560__er	0.0	0.0	True	0.3301576751227799
RXN_12777__er	0.0	0.0	True	-0.2604171870918379
R01073__chlo	0.0	0.0	True	0.18924270438959478
T_ORNth__chlomem	0.0	0.0	True	0.7012569049219384
MGDGS_160_160__chlo	0.0	0.0	True	0.1890839500436951
R00181__cytop	0.0	0.0	True	-0.796727749318044
R00755__cytop	7.120497652070533e-09	7.520598707897247e-09	True	-0.018718434987119063
BMGR3611__lip	0.0	0.0	True	-0.22780750537433406
BMGR1546__er	0.0	0.0	True	-1.0
R05775__chlo	0.0	0.0	True	0.18875499823191794
R01108__mito	0.0	0.0	True	0.8954639331838647
T_AMPth__chlomem	0.0	0.0	True	1.0
BMGR3285__lip	0.0	0.0	True	1.0
BMGR5807__chlomem	0.0	0.0	True	0.9918674144473488
R01827__cytop	0.0	0.0	True	0.9721082212403839
R02367__eye	0.0	0.0	True	0.12916932782419427
BMGR5320__chlo	1.0	1.0	False	0.0
R01082__mito	0.0	0.0	True	0.6222048916440652
BMGR1495__er	1.130183160984196e-178	1.2647548248767964e-178	True	-1.0
BMGR5846__lip	0.0	0.0	True	1.0
TR2000078th__chlomem	0.0	0.0	True	0.9186887668737747
R01187__cytop	0.0	0.0	True	-0.8833120514910642
BMGR1277__er	0.0	0.0	True	-0.7025620694781702
BMGR5899__cytop	1.0	1.0	False	-1.0
R03083__chlo	0.0	0.0	True	0.18908078058966343
R02090__cytop	0.0	0.0	True	1.0
BMGR5818__lip	0.9999991845161382	1.0	False	1.0
BMGR4794__ermem	0.0	0.0	True	1.0
BMGR0064__er	0.0	0.0	True	1.0
BMGR0093__er	0.0	0.0	True	0.9940724861545684
R00575__mito	0.0	0.0	True	1.0
rxn08552__chlo	0.0	0.0	True	0.11582912082466035
BMGR5552__ermem	0.0	0.0	True	-0.20990290479835608
BMGR5676__er	0.0	0.0	True	0.9999548759186297
MGDGS_183_183__chlo	0.0	0.0	True	0.5848557493593453
CHLAPSIIdex__chlo	0.0	0.0	True	0.8584644029662771
TR2918394tm__mitmem	0.0	0.0	True	0.9912428666193231
MGDGS_182_182__chlo	0.0	0.0	True	0.35385685711801024
BMGR1537__er	1.0	1.0	False	0.0006495777744465439
R04954__chlo	0.0	0.0	True	-0.17499513663694025
R01829__cytop	0.0	0.0	True	0.9721082212403839
BMGR1067__er	0.0	0.0	True	-1.0
BMGR5299__er	0.0	0.0	True	-0.25309205083055786
BMGR1515__chlo	0.0	0.0	True	0.17980023709921383
BMGR0527__chlo	0.0	0.0	True	0.32842119364994304
CYSPH_RXN__chlo	0.0	0.0	True	0.18901340995298752
DGDGG_162n6_162n6__chlo	0.004263879566111113	0.004466737452129086	True	0.012555690562981045
BMGR5546__ermem	0.0	0.0	True	-0.26869781972156004
BMGR3231__cytop	0.0	0.0	True	-1.0
BMGR5699__er	0.0	0.0	True	0.9999717074082772
BMGR0083__er	0.0	0.0	True	1.0
R09654__chlo	2.7153111869143866e-265	3.1109016175153924e-265	True	0.1334421348176507
BMGR0547__chlo	0.0	0.0	True	0.2213113444236699
T_FADth__chlomem	0.0	0.0	True	0.9770218739809667
R12621__cytop	0.0	0.0	True	0.18919190365741506
BMGR5279__er	5.693317552805668e-24	6.074273272767284e-24	True	0.035493827160493735
T_PE183164__ermem	1.0	1.0	False	0.0
T_DMPPth__chlomem	0.0	0.0	True	0.18835741091712357
R03968__chlo	0.0	0.0	True	-1.0
R00946__cytop	0.0	0.0	True	0.19218770113365558
R00669__chlo	0.0	0.0	True	0.6868883765209753
BMGR6073__cytop	0.0	0.0	True	1.0
BMGR4771__ermem	0.0	0.0	True	1.0
BMGR5943__er	0.0	0.0	True	0.8820814009356862
T_CITtx__permem	0.0	0.0	True	0.956411971491044
SQDGS_161_161__chlo	0.0	0.0	True	0.9527436047646946
BMGR0569__chlo	0.0	0.0	True	1.0
R01220__cytop	0.0	0.0	True	0.8836260561856971
R07758__er	0.0	0.0	True	-0.20483569332633514
T_MALGLUPUMPtm__mitmem	0.0	0.0	True	0.7864154403652046
BMGR1513__chlo	5.045176932817923e-06	5.318946223746027e-06	True	-1.0
BMGR4792__ermem	0.0	0.0	True	1.0
BMGR1042__er	0.0	0.0	True	-0.9578304212670167
DGDGS_181_160__chlo	0.0	0.0	True	0.8693561315658208
BMGR3286__lip	0.0	0.0	True	1.0
BMGR5668__er	6.893065230785126e-270	7.928739708246372e-270	True	0.25788547958899766
PRODISULFREDUCT_A_RXN__chlo	0.0	0.0	True	0.8937574569044134
R02093__cytop	0.0	0.0	True	0.9521942330019976
R00239__cytop	0.0	0.0	True	0.7805867501765205
BMGR1276__er	0.0	0.0	True	-1.0
R00258__mito	0.0	0.0	True	0.18905193745249818
BMGR1610__chlo	0.0	0.0	True	0.19142210584931807
R01274__chlo	0.0	0.0	True	0.8851030338424122
BMGR1557__er	0.0	0.0	True	-0.5577287383556209
BMGR5720__er	0.0	0.0	True	-1.0
BMGR0457__chlo	0.0	0.0	True	1.0
BMGR3323__er	1.0	1.0	False	0.0
BMGR1509__chlo	5.045176932817923e-06	5.318946223746027e-06	True	-1.0
BMGR0525__mito	6.414419874041901e-284	7.407661712679758e-284	True	0.14554098172862137
T_SERt2h__chlomem	0.0	0.0	True	0.8536921791836436
NGAM_D1__chlo	0.0	0.0	True	0.7954570515543357
R05779__cytop	0.0	0.0	True	1.0
BMGR5618__er	0.0	0.0	True	0.9999211450588333
T_PE160160tr__ermem	0.0	0.0	True	0.31777177849476534
BMGR5691__er	1.1322100259961776e-234	1.2888574988198732e-234	True	-0.20687818610667272
BMGR3610__er	0.0	0.0	True	-0.22780750537433406
BMGR1526__chlo	9.051721886200864e-71	9.89016115354272e-71	True	-0.10877021068103873
R08210__chlo	6.964726128273455e-204	7.889488882199034e-204	True	-0.0498121324710516
T_AMPtn__nucmem	0.0	0.0	True	0.9603016139686747
BMGR4866__chlomem	2.8769245998385956e-136	3.1855601890933108e-136	True	-0.25750072822604136
BMGR5773__chlo	0.0	0.0	True	-0.6106319665103142
R01056__cytop	0.0	0.0	True	-0.49174045187012494
T_PQHtu__chlomem	0.0	0.0	True	0.9959443055534247
R00214__mito	0.0	0.0	True	0.7207802543801779
R00502__cytop	0.0	0.0	True	0.8780028663688367
BMGR5615__er	0.0	0.0	True	0.9999360556098918
T_SUCFUMth__chlomem	0.0	0.0	True	1.0
BMGR5551__er	0.0	0.0	True	-0.32999792974949965
T_FA162n6th__chlomem	0.0	0.0	True	0.29262860173236693
BMGR5262__er	0.0	0.0	True	-0.2351278524966447
BMGR0592__er	0.0	0.0	True	1.0
R04737__pero	0.0	0.0	True	0.189045036406676
BMGR4165__ermem	0.0	0.0	True	0.9998149292286995
DGTSS_160_181__er	0.0541006396905892	0.05641888992541373	False	0.009591115598182829
EX_C00080__dra	0.0	0.0	True	0.7623645466665104
BMGR5730__er	1.0138484580846585e-97	1.112490571946716e-97	True	-0.2574307304785894
BMGR5897__cytop	0.0	0.0	True	-0.949306413842451
R00515__cytop	0.0	0.0	True	0.8214501419427683
BMGR5290__er	2.51407209636e-313	2.92970498327e-313	True	-0.06380653094685056
SQDGS_183_164__chlo	0.0	0.0	True	0.11038082350666924
BMGR1553__er	0.0	0.0	True	0.4840759466010735
BMGR1070__er	0.0	0.0	True	-0.9945123001583147
R04558__chlo	0.0	0.0	True	0.18899416005572067
BMGR1138__er	1.1452845929349053e-281	1.3193313297785257e-281	True	0.793708408953418
DM_pho_loss__chlo	0.0	0.0	True	0.8246752144965661
R00428__cytop	0.0	0.0	True	0.19180278932863115
T_PC140183__ermem	0.0	0.0	True	0.8771663518532677
BMGR3287__lip	0.0	0.0	True	1.0
R01652__chlo	0.0	0.0	True	0.18642995648776087
R01868__mito	0.0	0.0	True	0.1890462143016802
RXN_14390__chlo	0.0	0.0	True	0.18820611738771018
R01058__cytop	0.0	0.0	True	-0.4387255728071499
T_NH4th__chlomem	6.501778763346037e-108	7.158148809931446e-108	True	-0.08552670591519766
PHOA673__chlo	0.0	0.0	True	0.8181818181818181
e_DGDG__chlo	0.0	0.0	True	0.189050584326957
BMGR4767__ermem	0.0	0.0	True	-0.22780750537433406
ETBCAROPSI__chlo	0.0	0.0	True	0.7903873152964438
BMGR1929__er	0.0	0.0	True	0.9999807976300036
R00160__cytop	0.0	0.0	True	0.9770784317348107
rxn41994__chlo	0.0	0.0	True	0.18322725673270404
R10709__chlo	0.0	0.0	True	0.1763422266139656
R04740__pero	0.0	0.0	True	0.189045036406676
PRODISULFREDUCT_A_RXN__mito	0.0	0.0	True	0.8902031435975875
TR2900129tm__mitmem	0.0	0.0	True	0.9780841402959707
T_METth__chlomem	0.0	0.0	True	0.18919190365741506
RXN_13896__er	0.0	0.0	True	0.2006142034548943
T_NADth__chlomem	1e-323	1e-323	True	0.6739562624254474
R04292__chlo	0.0	0.0	True	0.19042492029477853
BMGR1078__er	0.0	0.0	True	-1.0
RXN0_7248__er	0.0	0.0	True	0.9874904860953181
BMGR5620__er	0.0	0.0	True	0.9998184393671159
BMGR4068__ermem	0.0	0.0	True	0.9993734625685804
BMGR1547__er	0.0	0.0	True	0.4198842752647476
BMGR4731__ermem	0.0	0.0	True	-0.2278611891190916
BMGR1117__er	1.238208098389354e-286	1.4328013631011943e-286	True	0.7729336966394187
PHOA646__chlo	0.0	0.0	True	0.8181844224865651
R09656__chlo	2.7153111869143866e-265	3.1109016175153924e-265	True	0.1334421348176507
RXN_16022__er	0.0	0.0	True	-0.22780750537433406
R00480__chlo	0.0	0.0	True	0.23050942353910894
R03004__cytop	0.0	0.0	True	0.8611407589943223
BMGR1166__er	1e-323	1e-323	True	0.716957290876927
BMGR4811__ermem	0.0	0.0	True	0.9996537144716957
R00024__chlo	0.0	0.0	True	0.47807456765062883
BMGR6095__mito	6.414419874041901e-284	7.407661712679758e-284	True	0.14554098172862137
BMGR3867__ermem	0.0	0.0	True	-0.26091328886608506
RXN_19710__er	0.0	0.0	True	0.9968032387433436
R00662__cytop	0.0	0.0	True	0.8520939060081304
TI3000010t__plas	0.0	0.0	True	0.8411415670902792
DGDGG_181_160__chlo	0.0	0.0	True	0.8693898913116376
R00336__nucl	0.0	0.0	True	0.892834912521705
T_NDT1_NAD_ADP__chlomem	4.546796655228556e-62	4.951575066833925e-62	True	0.31119246861924676
BMGR5348__er	0.0	0.0	True	-0.3562538929377646
BMGR5784__chlo	0.0	0.0	True	0.8675962138857228
RXN_10955__cytop	0.0	0.0	True	-1.0
R01890__nucl	0.0	0.0	True	0.8732819104211436
R01373__chlo	0.0	0.0	True	0.18904462163537505
BMGR0405__er	0.0	0.0	True	-0.8102839863005562
R00036__chlo	0.0	0.0	True	0.19826763269704967
R00531__cytop	0.0	0.0	True	0.8516484190365823
R10997__mito	0.0	0.0	True	0.1890613366932018
R11061__chlo	0.0	0.0	True	0.15579089300261267
BMGR0424__er	0.0	0.0	True	0.2886446920733277
T_UMPth__chlomem	0.0	0.0	True	0.9317024940931073
BMGR3300__lip	0.0	0.0	True	1.0
R03504__cytop	0.0	0.0	True	0.19180278932863115
R00885__cytop	0.0	0.0	True	0.1890416050203343
R03348__cytop	0.0	0.0	True	0.19042492029477853
BMGR1123__er	1e-323	1e-323	True	0.716957290876927
BMGR0182__er	0.0	0.0	True	-0.34920926589993795
MGDGS_183_182__chlo	2.2733610111966164e-227	2.5853471017641795e-227	True	0.2769530299342907
BMGR5749__er	1.6718928725640273e-203	1.8929560829422286e-203	True	-0.26192885498559976
T_INOSTtr__ermem	0.0	0.0	True	-0.658006350575845
BMGR5715__er	0.0	0.0	True	0.9998294367013608
BMGR4922__chlomem	0.0	0.0	True	0.5560267447519807
RXN_20445__er	1e-323	1e-323	True	0.09099924442765386
ETNEOPSII__chlo	0.0	0.0	True	0.9106687032714753
R01658__cytop	0.0	0.0	True	0.18835741091712357
BMGR5544__ermem	0.0	0.0	True	-0.2637772246421905
RXN_13893__er	0.0	0.0	True	0.2006142034548943
BMGR0062__er	0.0	0.0	True	1.0
I4FE4SS__chlo	0.0	0.0	True	0.18820611738771018
BMGR5301__er	0.0	0.0	True	-0.25309205083055786
R07501__chlo	0.0	0.0	True	0.20555358526749964
BMGR1164__er	7.051716468595235e-38	7.583055104833573e-38	True	0.2961072112316529
BMGR1290__er	2.5998801727153095e-236	2.9625051549126643e-236	True	0.6451434878587196
T_DAG1829Z12Z180tr__ermem	0.0	0.0	True	1.0
R01513__chlo	1e-323	1e-323	True	-0.036569399204459924
R01826__chlo	0.0	0.0	True	0.18908078058966343
R00066__chlo	0.0	0.0	True	0.18978724247619236
DGHSS_182_164__er	0.0	0.0	True	0.21422241513392276
BMGR3182__er	0.0	0.0	True	-0.24670462043672434
BMGR0475__mito	1.0	1.0	False	0.0
BMGR3254__er	0.0	0.0	True	1.0
BMGR3238__cytop	0.0	0.0	True	-0.9567941148411581
R03197__chlo	0.0	0.0	True	0.19823030515962728
T_GLXtr__ermem	0.0	0.0	True	-0.987926618659585
BMGR1045__er	0.0	0.0	True	-1.0
VLCHD222__er	0.0	0.0	True	-0.264266350715877
T_O2th__chlomem	0.0	0.0	True	0.8340496462035486
e_Protein__cytop	0.0	0.0	True	0.1890562415902413
R02326__mito	0.0	0.0	True	-0.49354189776081514
SQDGS_183_183__chlo	0.0	0.0	True	0.2586532410320957
R02905__eye	0.0	0.0	True	-0.6013008445781963
R04170__pero	0.0	0.0	True	0.189045036406676
BMGR5677__er	1.7017879493697133e-178	1.9034996318058912e-178	True	0.1899040170636332
BMGR1171__er	0.0	0.0	True	0.9639956686518678
T_NDT1_NAD_FMN__chlomem	1.361488523527875e-219	1.5475720090444676e-219	True	1.0
BMGR5707__er	0.0	0.0	True	0.9998564533983632
R00355__chlo	1e-323	1e-323	True	-0.14991582572426893
R09737__mito	3.26e-321	3.81e-321	True	0.08435634105564832
BMGR5817__lip	0.0	0.0	True	1.0
RXN_19709__er	0.0	0.0	True	0.9992717725674479
T_H2t__plas	0.0	0.0	True	0.8821294336811937
MGDGG_162n6_162n6__chlo	0.004263879566111113	0.004466737452129086	True	0.012555690562981045
BMGR0086__er	0.0	0.0	True	1.0
R00355__mito	8.297952316434739e-97	9.100979959960682e-97	True	-0.0003088603664112522
BMGR2437__nucmem	0.0	0.0	True	-0.8980618824462381
BMGR0449__chlo	0.0	0.0	True	0.9952849528495284
T_PC2182__ermem	0.0	0.0	True	0.8759842387331297
BMGR3609__lip	0.0	0.0	True	-0.22780750537433406
BMGR5895__cytop	0.0	0.0	True	0.8808987144518432
R00996__mito	3.0776823095134117e-190	3.4676420563328496e-190	True	0.10964543460182152
R04144__chlo	0.0	0.0	True	-0.824036298233786
DM_C05306__chlo	3.069750982534436e-296	3.559310066007832e-296	True	0.19155687281983594
BMGR0009__er	1.21976233733592e-20	1.2977867114222949e-20	True	-0.12676579925650555
R11043__er	0.0	0.0	True	-0.43299856615822896
R00742__cytop	0.0	0.0	True	-0.2270429970024432
TR0000047th__chlomem	0.0	0.0	True	0.8493045061666684
R00189__cytop	0.0	0.0	True	0.19042492029477853
R00351__mito	0.0	0.0	True	0.8904181453628099
R03877__chlo	0.0	0.0	True	0.19861358889721994
BMGR0130__er	0.0	0.0	True	1.0
R00402__chlo	0.0	0.0	True	1.0
BMGR0390__er	0.0	0.0	True	0.99907684856506
T_SAMth__chlomem	0.0	0.0	True	0.18919190365741506
BMGR1057__er	0.0	0.0	True	-0.7165538880278228
BMGR0528__chlo	0.0	0.0	True	0.18952257328721384
RXN_20379__er	0.0	0.0	True	-0.268368484664031
T_HCYSth__chlomem	0.0	0.0	True	0.18901340995298752
T_GLYtm__mitmem	0.0	0.0	True	-0.9952444874429551
BMGR0197__er	0.32189015194890147	0.33432615961628936	False	1.0
BMGR3277__lip	0.0	0.0	True	1.0
BMGR5307__chlo	1.0	1.0	False	1.0
BMGR5832__lip	0.0	0.0	True	1.0
R00291__cytop	0.0	0.0	True	0.2246068323172754
R08192__cytop	0.0	0.0	True	0.9916351324437364
BMGR0110__er	0.0	0.0	True	0.9990344577456258
R00086__nucl	0.0	0.0	True	1.0
RXN0_7187__mito	0.0	0.0	True	0.8638615778523259
BMGR5617__er	0.0	0.0	True	0.9997516537292381
BMGR0073__er	0.0	0.0	True	1.0
R03654__cytop	0.0	0.0	True	0.1890695034849823
R10707__chlo	0.0	0.0	True	-0.17499513663694025
TO3000349tm__mitmem	0.0	0.0	True	0.1892709817645186
ETBCAROPSII__chlo	0.0	0.0	True	0.8900707770866102
T_5HIUtm__mitmem	0.0	0.0	True	-0.987926618659585
BMGR5269__chlo	0.0	0.0	True	0.19428742157155682
